NTD_ID,Agency Name,Reporter Type,Subrecipient Type,Reporting Module,Mode,TOS,Time Period,Time Service Begins,Time Service Ends,Vehicles/Passenger Cars Operated in Maximum Service,Vehicles/Passenger Cars Available for Maximum Service,Trains in Operation,Vehicles/Passenger Cars in Operation,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Deadhead Miles,Scheduled Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles,Days of Service Operated,Days Not Operated Due to Strikes,Strike Comment,Days Not Operated Due to Emergencies,Emergency Comment,Non-Statutory Mixed Traffic,DRM Mixed Traffic ROW
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,5:40 AM,10:35 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,10:35 AM,1:55 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,1:55 PM,8:35 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:40 AM,8:35 PM,,,,12,"1,968","1,873",95,"1,897",151,145,6,,,,,,,,,"2,225",,,"7,960",254,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Typical Saturday,6:10 AM,8:25 PM,,,,9,"1,345","1,299",46,"1,302",108,107,1,,,,,,,,,"1,448",,,"4,456",52,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40023,Augusta Richmond County Transit Department,Full Reporter,,Urban,MB,PT,Annual Total,,,12,17,,,"569,892","543,243","26,649","548,881","43,917","42,503","1,414",,,,,,,,,"640,466",,,"2,253,552",,,,,,,142.3
40024,Columbus Consolidated Government,Reduced Reporter,,Urban,DR,DO,Annual Total,,,8,,,,,"256,014",,,,"24,411",,,,,,,,,,"57,647",,,,,,,,,,
40024,Columbus Consolidated Government,Reduced Reporter,,Urban,MB,DO,Annual Total,,,18,,,,,"1,157,520",,,,"95,616",,,,,,,,,,"1,256,080",,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Weekday,4:43 AM,10:25 PM,,,,29,"4,434","3,918",516,,293,240,53,,,,,,,,,377,,,"5,038",256,,,1,Hurricane Michael,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Saturday,4:36 AM,9:45 PM,,,,14,"1,926","1,693",233,,127,99,28,,,,,,,,,162,,,"1,958",52,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Average Typical Sunday,6:29 AM,9:39 PM,,,,13,"1,479","1,279",200,,94,76,18,,,,,,,,,128,,,955,53,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,DO,Annual Total,,,29,42,,,"1,313,643","1,158,827","154,816",,"86,594","70,608","15,986",,,,,,,,,"111,757","111,757",,"1,442,309",,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:43 AM,10:25 PM,,,,3,436,422,14,,23,21,2,,,,,,,,,29,,,203,40,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,3,4,,,"17,440","16,892",548,,920,834,86,,,,,,,,,"1,158","1,158",,"8,120",,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Weekday - AM Peak,7:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Weekday - PM Peak,,12:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Typical Weekday,7:00 AM,12:20 AM,,,,1,42,42,0,42,19,19,0,,,,,,,,,"1,906",,,724,257,0,,0,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Typical Saturday,7:00 AM,12:20 AM,,,,1,42,42,0,42,19,19,0,,,,,,,,,"3,541",,,"1,346",52,0,,0,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Average Typical Sunday,7:00 AM,12:20 AM,,,,1,42,42,0,42,19,19,0,,,,,,,,,"2,142",,,814,53,0,,0,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,FB,DO,Annual Total,,,2,4,,,"15,352","15,352",0,"15,501","6,790","6,790",0,,,,,,,,,"787,468",,,"299,238",,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,6:00 AM,10:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,10:00 AM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,2:00 PM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:00 AM,1:00 AM,,,,49,"7,599","7,332",267,"7,450",596,577,19,,,,,,,,,"10,376",,,"34,760",256,0,,1,Hurricane Michael,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:00 AM,1:00 AM,,,,32,"5,876","5,745",131,"5,772",493,481,12,,,,,,,,,"6,702",,,"23,122",52,0,,0,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:00 AM,9:00 PM,,,,20,"2,457","2,399",58,"2,426",172,164,8,,,,,,,,,"2,825",,,"10,735",53,0,,0,,,
40025,Chatham Area Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,49,62,,,"2,372,217","2,300,144","72,073","2,350,445","186,160","181,498","4,662",,,,,,,,,"3,168,774",,,"10,710,456",,,,,,,424.2
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Weekday,5:45 AM,7:30 PM,,,,25,"2,903","2,216",687,,250,180,70,,,,,,,,,342,,,"3,191",254,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Saturday,5:45 AM,7:30 PM,,,,17,"1,632","1,245",387,,139,101,38,,,,,,,,,186,,,"1,150",52,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:45 AM,7:30 PM,,,,1,95,29,66,,6,4,2,,,,,,,,,8,,,28,53,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,DR,DO,Annual Total,,,25,29,,,"841,768","640,251","201,517",,"72,270","52,083","20,187",,,,,,,,,"98,763","40,467","25,434","887,803",,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:15 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,10:30 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:15 AM,10:30 PM,,,,22,"4,889","4,440",449,"4,357",327,305,22,,,,,,,,,"4,687",,,"21,300",255,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:15 AM,10:30 PM,,,,20,"4,519","4,110",409,"4,055",306,287,19,,,,,,,,,"3,950",,,"18,137",52,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:00 AM,10:30 PM,,,,4,967,837,130,852,63,57,6,,,,,,,,,"1,361",,,"4,195",58,,,,,,
40026,Manatee County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Annual Total,,,23,37,,,"1,537,680","1,394,373","143,307","1,345,930","102,992","96,147","6,845",,,,,,,,,"1,475,533",,,"6,617,965",,,,,,,306.0
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Weekday,5:02 AM,1:00 AM,,,,107,"14,166","13,007","1,159",,"1,045",990,55,,,,,,,,,"1,199",,,"7,238",256,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:05 AM,1:00 AM,,,,62,"6,945","6,360",585,,514,486,28,,,,,,,,,589,,,"3,164",52,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Average Typical Sunday,5:05 AM,12:40 AM,,,,57,"4,874","4,434",440,,360,339,21,,,,,,,,,437,,,"2,257",57,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DR,PT,Annual Total,,,120,129,,,"4,265,459","3,913,390","352,069",,"314,771","298,039","16,732",,,,,,,,,"362,583","324,736",,"2,146,222",,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Weekday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,DT,PT,Annual Total,,,17,17,,,,"96,957",,,,"3,437",,,,,,,,,,"16,671",,,"101,957",365,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:02 AM,8:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,8:00 AM,6:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,6:00 PM,9:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Weekday,5:02 AM,1:00 AM,,,,190,"31,837","28,089","3,748","28,089","2,236","2,098",138,,,,,,,,,"40,751",,,"218,555",255,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:02 AM,1:00 AM,,,,180,"22,514","20,135","2,379","20,227","1,575","1,493",82,,,,,,,,,"28,026",,,"145,560",52,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:02 AM,11:00 PM,,,,180,"13,112","11,761","1,351","11,798",904,855,49,,,,,,,,,"16,279",,,"84,031",58,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,DO,Annual Total,,,190,208,,,"10,077,317","8,915,270","1,162,047","8,898,696","706,293","663,583","42,710",,,,,,,,,"12,792,939",,,"68,174,432",,,,,,,861.5
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,10:00 AM,12:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,12:00 PM,2:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,2:00 PM,5:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Weekday,9:00 AM,1:00 AM,,,,9,"1,309","1,249",60,"1,250",116,110,6,,,,,,,,,"1,181",,,"6,255",255,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Saturday,9:00 AM,1:00 AM,,,,9,"1,401","1,342",59,"1,343",118,112,6,,,,,,,,,"1,569",,,"8,641",52,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Average Typical Sunday,9:00 AM,11:00 PM,,,,9,"1,133","1,078",55,"1,080",102,97,5,,,,,,,,,"1,053",,,"4,810",58,,,,,,
40027,Pinellas Suncoast Transit Authority,Full Reporter,,Urban,MB,PT,Annual Total,,,14,39,,,"477,323","454,621","22,702","450,641","42,605","40,332","2,273",,,,,,,,,"443,441",,,"2,322,655",,,,,,,39.7
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Typical Weekday,3:48 AM,9:41 PM,,,,32,"6,077","5,252",825,,367,304,63,,,,,,,,,492,,,"6,397",255,0,,0,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Typical Saturday,4:48 AM,9:45 PM,,,,15,"2,678","2,349",329,,166,141,25,,,,,,,,,197,,,"1,662",52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Average Typical Sunday,5:35 AM,9:01 PM,,,,8,"1,412","1,229",183,,86,71,15,,,,,,,,,90,,,828,52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,DR,DO,Annual Total,,,40,52,,,"1,762,629","1,525,595","237,034",,"106,723","88,488","18,235",,,,,,,,,"140,593","140,593",0,"1,760,985",,,,,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,4:58 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,,10:29 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:58 AM,10:29 PM,,,,42,"9,845","9,314",531,"9,320",634,602,32,,,,,,,,,"9,421",,,"50,497",255,0,,0,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Typical Saturday,4:58 AM,10:55 PM,,,,36,"8,443","7,932",511,"7,936",560,532,28,,,,,,,,,"7,183",,,"35,700",52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Average Typical Sunday,5:11 AM,9:51 PM,,,,19,"4,112","3,779",333,"3,783",250,235,15,,,,,,,,,"3,475",,,"17,653",52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,MB,DO,Annual Total,,,48,70,,,"3,192,028","2,993,228","198,800","2,993,622","203,928","193,428","10,500",0,0,,,,,,,"2,971,742",,,"15,690,792",,,,,,,543.0
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Typical Weekday,6:00 AM,7:00 PM,,,,14,952,952,0,,29,29,0,,,,,,,,,192,,,"7,303",261,0,,0,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Typical Saturday,6:00 AM,7:00 PM,,,,13,906,906,0,,28,28,0,,,,,,,,,187,,,"7,311",52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Average Typical Sunday,6:00 AM,7:00 PM,,,,12,820,820,0,,25,25,0,,,,,,,,,170,,,"6,596",52,0,,0,,,
40028,Lee County,Full Reporter,,Urban,VP,PT,Annual Total,,,16,16,,,"338,198","338,198",0,,"10,294","10,294",0,0,0,,,,,,,"68,567",,,"2,629,331",,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Weekday,4:30 AM,12:42 AM,,,,234,"42,648","33,653","8,995",,"2,510","2,052",458,,,,,,,,,"3,251",,,"37,960",255,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Saturday,5:00 AM,12:42 AM,,,,117,"17,233","13,595","3,638",,"1,047",825,222,,,,,,,,,"1,044",,,"9,943",52,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Average Typical Sunday,6:00 AM,11:40 PM,,,,88,"13,425","10,832","2,593",,751,599,152,,,,,,,,,803,,,"8,740",57,,,1,"Hurricane Dorian Sep 2, 2019",,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,DR,PT,Annual Total,,,234,315,,,"12,536,712","9,905,792","2,630,920",,"737,292","600,245","137,047",,,,,,,,,"929,125","604,912","209,460","10,695,010",,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - AM Peak,5:45 AM,9:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Midday,9:45 AM,3:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - PM Peak,3:05 PM,7:45 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Weekday,4:30 AM,12:42 AM,,,,310,"56,287","47,448","8,839","47,958","4,037","3,725",312,,,,,,,,,"85,424",,,"430,131",255,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Saturday,5:00 AM,12:42 AM,,,,172,"33,153","30,089","3,064","30,441","2,495","2,374",121,,,,,,,,,"52,051",,,"211,848",52,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Average Typical Sunday,6:00 AM,11:40 PM,,,,133,"21,151","18,840","2,311","18,996","1,536","1,445",91,,,,,,,,,"30,052",,,"144,851",57,,,1,"Hurricane Dorian Sep. 2, 2019",,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,DO,Annual Total,,,310,374,,,"17,282,774","14,737,646","2,545,128","14,895,066","1,246,653","1,155,785","90,868",,,,,,,,,"26,202,712",,,"128,957,555",,,,,,,"1,194.7"
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Weekday - AM Peak,6:00 AM,10:05 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Weekday - Midday,10:05 AM,3:00 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Weekday - PM Peak,3:00 PM,7:05 PM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Typical Weekday,5:50 AM,7:40 PM,,,,7,"1,172",874,298,910,73,61,12,,,,,,,,,649,,,"3,161",260,,,1,"Hurricane Dorian Sep. 2, 2019",,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Typical Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Average Typical Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40029,Broward County Board of County Commissioners,Full Reporter,,Urban,MB,PT,Annual Total,,,7,9,,,"304,841","227,330","77,511","236,506","19,073","15,955","3,118",,,,,,,,,"168,618",,,"821,170",,,,,,,80.6
40030,"City of Gainesville, FL",Full Reporter,,Urban,DR,PT,Average Weekday - AM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40030,"City of Gainesville, FL",Full Reporter,,Urban,DR,PT,Average Weekday - Midday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40030,"City of Gainesville, FL",Full Reporter,,Urban,DR,PT,Average Weekday - PM Peak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40030,"City of Gainesville, FL",Full Reporter,,Urban,DR,PT,Average Weekday - Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40030,"City of Gainesville, FL",Full Reporter,,Urban,DR,PT,Average Typical Weekday,6:00 AM,11:00 PM,,,,35,"2,256","1,971",285,,142,125,17,,,,,,,,,192,,,"1,752",261,,,,,,
